location_type,date_posted,square_feet,price,beds,baths,rent_buy,type,formatted_google_address,address_components,website,lot_size,geometry,mapid,neighborhood,break_and_enter_commercial,break_and_enter_residential_other,mischief,other_theft,theft_from_vehicle,theft_of_bicycle,theft_of_vehicle,vehicle_collision_or_pedestrian_struck_with_injury,postal_code,lng,lat,sky_train,bus_stop,parks,schools,commercial_services,food_beverages,convenience_stores
ROOFTOP,2023-01-24,1350,4495,2,2,rent,Apartment,"1000 Beach Ave, Vancouver, BC V6E 4M2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1334101, 49.2756088)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6E 4M2,-123.1334101,49.2756088,833.84417230739,32.56664766116516,150.8062140806708,242.8473939334059,54,57,8
ROOFTOP,2023-01-14,536,2750,1,1,rent,Apartment,"1022 Nelson St, Vancouver, BC V6E 4S7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1271414, 49.2816052)",WE,West End,219,31,466,832,566,202,53,57,V6E 4S7,-123.1271414,49.28160519999999,654.8151150683709,83.00461531764766,324.0527425977348,158.55296051986795,179,394,17
ROOFTOP,2023-01-24,917,4300,2,2,rent,Apartment,"838 W Hastings St, Vancouver, BC V6C 0A6, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.115616, 49.2861995)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6C 0A6,-123.115616,49.2861995,285.3367469979081,81.73538756004304,332.0608260897162,177.29268368841716,106,200,4
ROOFTOP,2023-01-24,3000,8250,4,4,rent,House,"3529 W 34th Ave, Vancouver, BC V6N 2K7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1830338, 49.2416492)",DS,Dunbar-Southlands,16,26,42,78,72,13,14,12,V6N 2K7,-123.1830338,49.2416492,4939.095146155887,155.80824614209067,630.52595179294,743.2542812583339,6,2,0
ROOFTOP,2023-01-15,1634,5900,2,2,rent,Apartment,"938 Nelson St, Vancouver, BC V6Z 2S5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1256073, 49.2804609)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 2S5,-123.1256073,49.28046089999999,579.2913935250868,68.43723407416056,406.0410427970234,78.02703229517482,164,362,19
ROOFTOP,2023-01-24,900,3600,2,2,rent,Apartment,"811 Helmcken St, Vancouver, BC V6Z 1B1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1255688, 49.2791967)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 1B1,-123.1255688,49.2791967,581.598920868835,98.72705749684476,280.7964602968264,212.4549973991034,207,354,23
ROOFTOP,2023-01-24,948,4800,2,2,rent,Apartment,"1688 Pullman Porter St, Vancouver, BC V6A 0H3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1038068, 49.2706831)",MP,Mount Pleasant,144,121,303,602,467,133,71,65,V6A 0H3,-123.1038068,49.2706831,369.09944266612405,175.1060836807367,263.6293215101023,642.6869910082663,69,45,0
ROOFTOP,2023-01-24,700,2800,1,1,rent,Apartment,"36 Water St, Vancouver, BC V6B 0B7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.105331, 49.2835343)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 0B7,-123.105331,49.2835343,526.2894073075738,131.64006495034874,211.2970683338586,553.0101192579215,188,241,4
ROOFTOP,2023-01-20,2540,5000,5,3,rent,Apartment,"8191 Osler St, Vancouver, BC V6P 4E3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1318666, 49.2115204)",MARP,Marpole,47,81,105,227,232,33,41,45,V6P 4E3,-123.1318666,49.2115204,1101.6063025820652,142.52541537754283,579.02215412184,369.70967771244887,0,0,0
ROOFTOP,2023-01-19,3300,7850,5,3,rent,House,"1887 W 45th Ave, Vancouver, BC V6M 2H5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1490838, 49.2310021)",KERR,Kerrisdale,20,43,34,54,59,20,9,13,V6M 2H5,-123.1490838,49.2310021,2407.35465825285,377.5986825280466,732.7700638167433,250.50855790714073,38,12,0
ROOFTOP,2022-12-29,525,2300,1,1,rent,Apartment,"5665 Boundary Rd, Vancouver, BC V5R 0E4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.02396, 49.2331201)",RC,Renfrew-Collingwood,87,93,254,1311,412,51,77,60,V5R 0E4,-123.02396,49.2331201,819.4189609141293,80.47482797563426,225.1391713988793,692.7434234158177,52,36,0
APPROXIMATE,2023-01-24,1300,4300,2,3,rent,House,"Vancouver, BC V5Z 3H9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1194802, 49.2638451)",FAIR,Fairview,188,117,366,990,479,251,62,51,V5Z 3H9,-123.1194802,49.2638451,361.51705959910925,73.44362926705774,235.20883055135,612.515761355123,130,125,2
ROOFTOP,2023-01-24,640,2800,1,1,rent,Apartment,"888 Pacific St, Vancouver, BC V6Z 2S6, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1313914, 49.276083)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 2S6,-123.1313914,49.276083,700.3622190081983,129.87984942671983,114.09251457417582,114.16244992787564,105,157,12
ROOFTOP,2023-01-20,772,3000,2,2,rent,Apartment,"8121 Chester St, Vancouver, BC V5W 0J9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.0898641, 49.2117458)",SUN,Sunset,40,53,128,862,295,24,64,69,V5W 0J9,-123.0898641,49.2117458,1991.7622945655423,66.74250867602301,421.254221234897,598.2725518470181,0,0,0
ROOFTOP,2023-01-24,400,1750,0,1,rent,Apartment,"2165 W 1st Ave, Vancouver, BC V6K 1E7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.15416, 49.2710659)",KITS,Kitsilano,97,84,175,309,256,123,43,45,V6K 1E7,-123.15416,49.2710659,2365.4688481644966,162.99898162411938,567.2286227759558,373.4008170550536,75,115,0
ROOFTOP,2023-01-20,1228,6500,2,2,rent,Apartment,"638 Beach Crescent, Vancouver, BC V6Z 3H5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1302101, 49.2734764)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 3H5,-123.1302101,49.2734764,602.3810294748041,151.2368932811379,200.10999907374955,402.0778489474883,74,74,8
ROOFTOP,2023-01-24,1453,5399,2,4,rent,Apartment,"6333 West Blvd, Vancouver, BC V6M 2M7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1560745, 49.228538)",KERR,Kerrisdale,20,43,34,54,59,20,9,13,V6M 2M7,-123.1560745,49.228538,2897.7483731928064,122.50203337338792,456.7262045241085,330.4280149103063,48,13,0
ROOFTOP,2023-01-16,740,2600,1,1,rent,Apartment,"4375 W 10th Ave, Vancouver, BC V6R 2H6, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.2051403, 49.2639075)",WPG,West Point Grey,5,9,20,15,20,2,3,9,V6R 2H6,-123.2051403,49.26390749999999,6158.471523687676,40.24166906156414,363.491300726991,439.69541567796176,78,46,0
ROOFTOP,2023-01-24,722,3885,2,1,rent,Apartment,"1022 Nelson St, Vancouver, BC V6E 4S7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1271414, 49.2816052)",WE,West End,219,31,466,832,566,202,53,57,V6E 4S7,-123.1271414,49.28160519999999,654.8151150683709,83.00461531764766,324.0527425977348,158.55296051986795,179,394,17
APPROXIMATE,2023-01-24,1175,3200,3,2,rent,Apartment,"Vancouver, BC V6K 1V7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1562394, 49.2667284)",KITS,Kitsilano,97,84,175,309,256,123,43,45,V6K 1V7,-123.1562394,49.2667284,2631.6810814763153,170.7402366066045,327.81859018378236,261.1325791457706,108,89,0
ROOFTOP,2023-01-24,1072,3750,2,2,rent,Apartment,"1155 Homer St, Vancouver, BC V6B 5T5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1232646, 49.2755506)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 5T5,-123.1232646,49.2755506,145.95910281653667,93.67920829516657,173.34494098055052,372.7867447152676,240,288,19
APPROXIMATE,2023-01-13,1000,3000,3,1,rent,House,"Vancouver, BC V6K 2T1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1635383, 49.260016)",KITS,Kitsilano,97,84,175,309,256,123,43,45,V6K 2T1,-123.1635383,49.260016,3420.0224921761446,284.73502073085035,335.246298658229,293.4940816927249,46,24,0
ROOFTOP,2023-01-24,900,1700,1,1,rent,Apartment,"6368 Main St, Vancouver, BC V5W 2V3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1011905, 49.2269622)",SUN,Sunset,40,53,128,862,295,24,64,69,V5W 2V3,-123.1011905,49.2269622,1125.1901060688087,111.66219558159911,380.149142691766,389.56997594703114,51,16,0
ROOFTOP,2023-01-24,500,1895,1,1,rent,Apartment,"1275 Pacific St, Vancouver, BC V6E 1T6, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1375166, 49.280572)",WE,West End,219,31,466,832,566,202,53,57,V6E 1T6,-123.1375166,49.280572,1311.1252900046998,34.92105447315514,117.73523891791082,618.7560986807938,45,95,0
ROOFTOP,2023-01-24,645,2450,1,1,rent,Apartment,"3438 W Sawmill Cres, Vancouver, BC V5S, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.03275, 49.20579)",KIL,Killarney,34,31,79,115,137,16,35,38,V5S,-123.03275,49.20579,3027.747020452579,165.12941382747667,302.89524895087584,935.6263108989322,12,8,1
ROOFTOP,2023-01-13,1059,3999,2,3,rent,Apartment,"8105 Chester St, Vancouver, BC V5X 3Y6, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.0897987, 49.2116674)",SUN,Sunset,40,53,128,862,295,24,64,69,V5X 3Y6,-123.0897987,49.2116674,1995.5055454710296,58.6027189565195,428.9950908681029,606.8012563354949,0,0,0
ROOFTOP,2023-01-11,984,4300,2,2,rent,Apartment,"1372 Seymour St, Vancouver, BC V6B 3P3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.127821, 49.2745482)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 3P3,-123.127821,49.2745482,417.88525464406626,66.74228826871493,274.7578638823497,359.1215259556485,167,187,13
ROOFTOP,2023-01-24,1969,5900,2,2,rent,Apartment,"1281 W Cordova St, Vancouver, BC V6C 3R3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.123365, 49.2899637)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6C 3R3,-123.123365,49.2899637,557.4606907084869,157.3873380081911,106.10340438804985,876.2814031183403,27,89,2
ROOFTOP,2023-01-18,635,2300,1,1,rent,Apartment,"975 W 13th Ave, Vancouver, BC V5Z 1P4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1261074, 49.2598947)",FAIR,Fairview,188,117,366,990,479,251,62,51,V5Z 1P4,-123.1261074,49.2598947,879.3705971564507,65.5004295996808,606.1936842317041,370.90162279263734,69,56,2
ROOFTOP,2023-01-18,650,2450,1,1,rent,Apartment,"8533 River District Crossing, Vancouver, BC V5S, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.0312557, 49.2062631)",KIL,Killarney,34,31,79,115,137,16,35,38,V5S,-123.0312557,49.2062631,2929.913393617017,76.0296395007758,328.01435330561736,870.6937921086876,12,8,1
ROOFTOP,2023-01-05,486,2650,1,1,rent,Apartment,"455 SW Marine Dr, Vancouver, BC V5X 0H3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1158517, 49.2111043)",MARP,Marpole,47,81,105,227,232,33,41,45,V5X 0H3,-123.1158517,49.2111043,181.0286277358626,178.22468003025264,337.6168297762276,265.33932452616506,35,28,2
ROOFTOP,2023-01-17,700,2250,1,1,rent,Apartment,"2323 W 2nd Ave, Vancouver, BC V6K 1J4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1582075, 49.2702073)",KITS,Kitsilano,97,84,175,309,256,123,43,45,V6K 1J4,-123.1582075,49.2702073,2671.9784062682857,238.38154661615263,600.9596506258268,311.8310751631121,61,61,0
APPROXIMATE,2023-01-07,1100,3000,2,2,rent,Apartment,"Vancouver, BC V5N 5Z4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.0751647, 49.2485996)",KC,Kensington-Cedar Cottage,49,59,202,277,358,46,73,71,V5N 5Z4,-123.0751647,49.2485996,1402.3675329314472,41.717629824999065,126.98173509811659,414.4258925037655,122,53,0
ROOFTOP,2023-01-24,600,2800,1,1,rent,Apartment,"1008 Cambie St, Vancouver, BC V6B 6J7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1180004, 49.2757429)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 6J7,-123.1180004,49.2757429,327.7791066672492,21.081995477278998,148.12147548614044,388.9304618732321,186,199,2
APPROXIMATE,2023-01-24,620,1680,0,1,rent,Apartment,"Vancouver, BC V6G 1W3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1412314, 49.2865061)",WE,West End,219,31,466,832,566,202,53,57,V6G 1W3,-123.1412314,49.2865061,1579.9705489975574,23.4601033326782,95.06500171455868,248.33008262191447,41,101,2
ROOFTOP,2023-01-09,533,3995,1,1,rent,Apartment,"198 Aquarius Mews, Vancouver, BC V6Z 2Y4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1194213, 49.273873)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 2Y4,-123.1194213,49.27387299999999,205.2861538436127,83.71544573730914,158.77225134010848,287.52959554842596,177,137,4
ROOFTOP,2023-01-09,1070,4300,2,2,rent,Apartment,"33 Smithe St, Vancouver, BC V6B 0B5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1124487, 49.2746848)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 0B5,-123.1124487,49.2746848,557.9207254019134,154.56075351881964,94.19750017068878,329.01218602831165,16,19,0
ROOFTOP,2023-01-24,665,2300,1,1,rent,Apartment,"1050 Bidwell St, Vancouver, BC V6G 2K1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1376872, 49.287717)",WE,West End,219,31,466,832,566,202,53,57,V6G 2K1,-123.1376872,49.287717,1339.5651846732965,171.39296122986374,173.07883241651598,104.25334766513765,82,226,2
ROOFTOP,2023-01-16,1259,4280,2,2,rent,Apartment,"1415 W Georgia St, Vancouver, BC V6G 3C8, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1281758, 49.2895195)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6G 3C8,-123.1281758,49.2895195,762.7635077336236,31.299702302220624,292.0798124978624,602.5212922432673,38,163,2
ROOFTOP,2023-01-04,1058,4850,1,1,rent,Apartment,"34 Powell St, Vancouver, BC V6A 1E7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1033712, 49.283145)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6A 1E7,-123.1033712,49.283145,607.4095699370345,37.91789770454382,193.95731685626208,554.0890410184853,228,246,4
ROOFTOP,2023-01-04,1357,8000,0,2,rent,Apartment,"55 E Cordova St, Vancouver, BC V6A 0A5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1034094, 49.2824477)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6A 0A5,-123.1034094,49.2824477,552.2391789596702,89.1006637292796,132.6208373129254,483.60026156595296,253,262,4
ROOFTOP,2022-12-30,1550,6499,2,2,rent,Apartment,"1480 Howe St, Vancouver, BC V6Z 1C4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1310224, 49.2749082)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 1C4,-123.1310224,49.2749082,652.4422296163863,75.45083101674442,39.622071711642704,239.63639370030765,90,103,12
APPROXIMATE,2023-01-24,625,1995,1,1,rent,Apartment,"Vancouver, BC V6G 2S2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1287796, 49.289858)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6G 2S2,-123.1287796,49.289858,820.3292751921767,4.492389372798241,321.5711509040142,557.6543323159069,43,170,2
ROOFTOP,2023-01-11,2787,6500,4,3,rent,Apartment,"738 Broughton St, Vancouver, BC V6G 3A7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1287544, 49.2881752)",WE,West End,219,31,466,832,566,202,53,57,V6G 3A7,-123.1287544,49.2881752,727.2229587415893,83.80091019542982,275.43586332926327,570.514857083789,40,166,2
ROOFTOP,2023-01-24,1180,6395,2,2,rent,Apartment,"560 Cardero St, Vancouver, BC V6G 3E9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1289252, 49.2914184)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6G 3E9,-123.1289252,49.2914184,938.7166422122085,152.2281673183662,166.4071889449013,575.0574063343373,36,124,0
ROOFTOP,2022-12-29,1200,2900,2,1,rent,Apartment,"1201 W Georgia St, Vancouver, BC V6E 3J5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1251583, 49.2874662)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6E 3J5,-123.1251583,49.2874662,456.6071288025015,29.975136549376355,348.27889232130616,592.4754334309206,53,180,2
ROOFTOP,2023-01-24,689,3000,1,1,rent,Apartment,"1424 Walnut St, Vancouver, BC V6J 3R3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1487134, 49.2731173)",KITS,Kitsilano,97,84,175,309,256,123,43,45,V6J 3R3,-123.1487134,49.2731173,1944.202295805172,70.94218033972949,311.89079101064215,107.61648177548277,45,51,0
